Codice;Ubicazione;Area di Competenza;DescrizioneVia;Civico;CodiceVia;superficie_lavorativa;tipo_eser_pa;CAP;ID_NIL;NIL;MUNICIPIO;LONG_WGS84;LAT_WGS84;Location
PA/10696;Via FALCONE N. 5 (z.d. 1);SERVIZI ALLA PERSONA;Via FALCONE;5;520;25;TIPO A - REG.2003;20123;1;DUOMO;1;91.878.804.523;454.625.296.937;45.4625296937, 9.1878804523
PA/10700;Viale LUNIGIANA N. 4 (z.d. 2);SERVIZI ALLA PERSONA;Viale LUNIGIANA;4;1214;25;TIPO A - REG.2003;20125;10;CENTRALE;2;920.614.252.459;454.912.824.217;45.4912824217, 9.20614252459
PA/10664;Corso ITALIA N. 35 (z.d. 1);SERVIZI ALLA PERSONA;Corso ITALIA;35;526;25;;20122;5;VIGENTINA;1;918.736.230.922;454.552.889.766;45.4552889766, 9.18736230922
PA/10389;Piazzale NIGRA COSTANTINO N. 6 (z.d. 9);SERVIZI ALLA PERSONA;Piazzale NIGRA COSTANTINO;6;1236;;Acconciatore;20158;77;BOVISA;9;917.117.740.043;454.968.626.829;45.4968626829, 9.17117740043
PA/10210;Via MELATO MARIA N. 10 (z.d. 8);SERVIZI ALLA PERSONA;Via MELATO MARIA;10;7366;25;Acconciatore;20157;76;QUARTO OGGIARO;8;914.277.878.388;455.163.985.719;45.5163985719, 9.14277878388
PA/10300;Piazza CARTAGINE N. 4 (z.d. 4);SERVIZI ALLA PERSONA;Piazza CARTAGINE;4;3327;;;20138;30;MECENATE;4;923.821.793.229;454.561.388.417;45.4561388417, 9.23821793229
PA/10399;Viale UMBRIA N. 83 (z.d. 4);SERVIZI ALLA PERSONA;Viale UMBRIA;83;3145;55;Acconciatore;20135;26;XXII MARZO;4;92.159.447.066;454.550.563.415;45.4550563415, 9.2159447066
PA/10722;Via CADUTI DI MARCINELLE n. 1 (z.d. 3);SERVIZI ALLA PERSONA;Via CADUTI DI MARCINELLE;;2709;25;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;;;;;;;
PA/10819;VIA SAVOLDO GIAN GIROLAMO N. 4 (z.d. 9);SERVIZI ALLA PERSONA;VIA SAVOLDO GIAN GIROLAMO;4;1691;30;Discipline bionaturali;20125;13;GRECO;9;920.421.133.525;455.092.498.773;45.5092498773, 9.20421133525
PA/10337;Via PIERO DELLA FRANCESCA N. 38 (z.d. 8);SERVIZI ALLA PERSONA;Via PIERO DELLA FRANCESCA;38;7188;;Acconciatore;20154;69;SARPI;8;916.378.071.378.709;454.840.755.283.246;45.4840755283246, 9.16378071378709
PA/10911;Via ROSMINI ANTONIO N. 17 (z.d. 1);SERVIZI ALLA PERSONA;Via ROSMINI ANTONIO;17;7132;;Acconciatore;20154;69;SARPI;1;917.462.967.878;454.811.645.958;45.4811645958, 9.17462967878
PA/10912;Via MEDA GIUSEPPE N. 43 (z.d. 5);SERVIZI ALLA PERSONA;Via MEDA GIUSEPPE;43;5242;;TIPO A - REG.2003;20141;43;TIBALDI;5;917.871.245.046;454.403.555.823;45.4403555823, 9.17871245046
PA/10365;Viale TUNISIA N. 19 (z.d. 3);SERVIZI ALLA PERSONA;Viale TUNISIA;19;2121;36;TIPO A - REG.2003;20124;21;BUENOS AIRES - VENEZIA;3;920.345.463.432;454.780.830.095;45.4780830095, 9.20345463432
PA/10544;Via FORZE ARMATE (DELLE) N. 326 (z.d. 7);SERVIZI ALLA PERSONA;Via FORZE ARMATE (DELLE);326;6643;45;ACCONCIATORE;20152;56;FORZE ARMATE;7;909.843.909.534;454.601.401.614;45.4601401614, 9.09843909534
PA/10472;Via CADIBONA N. 8 (z.d. 4);SERVIZI ALLA PERSONA;Via CADIBONA;8;3339;;Acconciatore;20137;29;ORTOMERCATO;4;922.526.717.597;454.535.280.979;45.4535280979, 9.22526717597
PA/10996;VIA FORZE ARMATE (DELLE) N. 249 (z.d. 7);SERVIZI ALLA PERSONA;VIA FORZE ARMATE (DELLE);249;6643;23;TIPO A - REG.2003;20152;56;FORZE ARMATE;7;91.082.161.693;45.460.155.373;45.460155373, 9.1082161693
PA/11087;Viale FAMAGOSTA N. 75 (z.d. 6);SERVIZI ALLA PERSONA;Viale FAMAGOSTA;75;5353;;TIPO A - REG.2003;20142;45;S. CRISTOFORO;6;916.711.905.683;454.378.559.603;45.4378559603, 9.16711905683
PA/11054;Via LOPE DE VEGA FELICE N. 2 (z.d. 6);SERVIZI ALLA PERSONA;Via LOPE DE VEGA FELICE;2;5408;;;20143;45;S. CRISTOFORO;6;916.081.354.915;454.405.181.023;45.4405181023, 9.16081354915
PA/11055;Via STRIGELLI GAETANO N. 5 (z.d. 4);SERVIZI ALLA PERSONA;Via STRIGELLI GAETANO;5;3214;;Acconciatore;20135;28;UMBRIA - MOLISE;4;921.764.709.466;45.456.058.061;45.456058061, 9.21764709466
PA/11125;Via LOMELLINA N. 26 (z.d. 4);SERVIZI ALLA PERSONA;Via LOMELLINA;26;3280;;;20133;25;CORSICA;4;923.041.153.094;454.640.965.507;45.4640965507, 9.23041153094
PA/10591;VIA VENINI GIULIO E CORRADO N. 33 (z.d. 2);SERVIZI ALLA PERSONA;VIA VENINI GIULIO E CORRADO;33;658;;Discipline bionaturali;;;;;;;
PA/11233;Via BOBBIO N. 2 (z.d. 6);SERVIZI ALLA PERSONA;Via BOBBIO;2;5107;;;20144;44;NAVIGLI;6;917.110.939.348;454.554.207.854;45.4554207854, 9.17110939348
PA/11258;Viale CERTOSA N. 299 (z.d. 8);SERVIZI ALLA PERSONA;Viale CERTOSA;299;7174;;Acconciatore;20151;72;MAGGIORE - MUSOCCO;8;912.296.136.532;45.502.721.032;45.502721032, 9.12296136532
PA/11259;Via GIOIA MELCHIORRE N. 139 (z.d. 2);SERVIZI ALLA PERSONA;Via GIOIA MELCHIORRE;139;1108;;Acconciatore;20125;12;MACIACHINI - MAGGIOLINA;2;920.681.789.825;454.948.524.728;45.4948524728, 9.20681789825
PA/11314;Via TURCHINO (DEL) N. 13 (z.d. 4);SERVIZI ALLA PERSONA;Via TURCHINO (DEL);13;3337;;Acconciatore;20137;29;ORTOMERCATO;4;922.721.655.786;454.519.219.366;45.4519219366, 9.22721655786
PA/11316;Piazza CAIAZZO N. 1 (z.d. 2);SERVIZI ALLA PERSONA;Piazza CAIAZZO;1;2259;;Centro benessere;20124;10;CENTRALE;2;920.955.339.106;454.857.759.841;45.4857759841, 9.20955339106
PA/11344;Via PASTEUR LUIGI N. 6 (z.d. 2);SERVIZI ALLA PERSONA;Via PASTEUR LUIGI;6;2283;;Centro benessere;20127;20;LORETO;2;922.030.808.069.434;454.896.484.558.996;45.4896484558996, 9.22030808069434
PA/10592;Via CARUSO ENRICO N. 2 (z.d. 3);SERVIZI ALLA PERSONA;Via CARUSO ENRICO;2;3232;;TIPO A - REG.2003;20133;22;CITTA' STUDI;3;923.551.989.593;454.725.842.284;45.4725842284, 9.23551989593
PA/10593;Corso PORTA VITTORIA (DI) N. 47 (z.d. 1);SERVIZI ALLA PERSONA;Corso PORTA VITTORIA (DI);47;3016;35;;20122;4;GUASTALLA;1;920.470.906.668;454.624.342.116;45.4624342116, 9.20470906668
PA/10594;VIA MARCO (SAN) N. 36 milano (z.d. 1);SERVIZI ALLA PERSONA;VIA MARCO (SAN);36;703;25;TIPO A - REG.2003;;;;;;;
PA/10600;VIA CHIESA ROSSA (DELLA) N. 33 (z.d. 5);SERVIZI ALLA PERSONA;VIA CHIESA ROSSA (DELLA);33;658;15;Discipline bionaturali;;;;;;;
PA/10601;Via POPULONIA N. 4 (z.d. 9);SERVIZI ALLA PERSONA;Via POPULONIA;4;1315;14;Discipline bionaturali;20159;12;MACIACHINI - MAGGIOLINA;9;918.922.880.515;455.011.580.872;45.5011580872, 9.18922880515
PA/10605;VIA VESPUCCI AMERIGO N. 12 (z.d. 9);SERVIZI ALLA PERSONA;VIA VESPUCCI AMERIGO;12;1107;39;Acconciatore;20124;9;GARIBALDI REPUBBLICA;9;919.300.423.694;454.815.329.609;45.4815329609, 9.19300423694
PA/10607;Via FIUGGI N. 44 (z.d. 9);SERVIZI ALLA PERSONA;Via FIUGGI;44;1328;;Discipline bionaturali;20159;12;MACIACHINI - MAGGIOLINA;9;919.021.379.558;45.502.307.825;45.502307825, 9.19021379558
PA/10609;Corso PORTA VITTORIA (DI) N. 47 (z.d. 1);SERVIZI ALLA PERSONA;Corso PORTA VITTORIA (DI);47;3016;35;Discipline bionaturali;20122;4;GUASTALLA;1;920.470.906.668;454.624.342.116;45.4624342116, 9.20470906668
PA/10611;Corso PORTA ROMANA (DI) N. 117 (z.d. 1);SERVIZI ALLA PERSONA;Corso PORTA ROMANA (DI);117;402;;TIPO A - REG.2003;20122;4;GUASTALLA;1;920.020.422.331;454.535.726.554;45.4535726554, 9.20020422331
PA/10839;Via VIPACCO N. 4 (z.d. 2);SERVIZI ALLA PERSONA;Via VIPACCO;4;2444;29;Acconciatore;20126;16;VLE MONZA;2;922.535.679.098;455.174.774.676;45.5174774676, 9.22535679098
PA/11308;VIA NOVARA N. 123 (z.d. 7);SERVIZI ALLA PERSONA;VIA NOVARA;123;6624;;TIPO A - REG.2003;20153;61;QUARTO CAGNINO;7;911.753.513.121;454.735.108.517;45.4735108517, 9.11753513121
PA/10965;VIALE UNGHERIA N. 20 (z.d. 4);SERVIZI ALLA PERSONA;VIALE UNGHERIA;20;3357;39;;20138;30;MECENATE;4;924.605.146.198;454.456.654.624;45.4456654624, 9.24605146198
PA/11194;Via TERRAGGIO N. 23 (z.d. 1);SERVIZI ALLA PERSONA;Via TERRAGGIO;23;644;;Centro benessere;20123;1;DUOMO;1;917.554.577.945;45.464.574.615;45.464574615, 9.17554577945
PA/10432;VIA CENISIO N. 59 (z.d. 8);SERVIZI ALLA PERSONA;VIA CENISIO;59;7184;;TIPO A - REG.2003;20154;69;SARPI;8;91.625.715.332;454.875.548.329;45.4875548329, 9.1625715332
PA/10408;Via PADOVA N. 12 (z.d. 2);SERVIZI ALLA PERSONA;Via PADOVA;12;2275;;Acconciatore;20131;20;LORETO;2;921.836.535.928;454.872.698.235;45.4872698235, 9.21836535928
PA/10874;Via MONTE SAN GENESIO N. 20 (z.d. 9);SERVIZI ALLA PERSONA;Via MONTE SAN GENESIO;20;1299;;Acconciatore;20158;79;DERGANO;9;917.972.227.557;455.003.669.191;45.5003669191, 9.17972227557
PA/10452;Via LAZZARETTO N. 15 (z.d. 2);SERVIZI ALLA PERSONA;Via LAZZARETTO;15;2112;;TIPO A - REG.2003;20124;10;CENTRALE;2;920.326.269.316;454.792.343.443;45.4792343443, 9.20326269316
PA/10676;Via FRIULI N. 18 (z.d. 4);SERVIZI ALLA PERSONA;Via FRIULI;18;3199;71;;20135;27;PTA ROMANA;4;921.021.115.097;454.502.245.713;45.4502245713, 9.21021115097
PA/10677;Via BONCOMPAGNI CARLO N. 12 (z.d. 4);SERVIZI ALLA PERSONA;Via BONCOMPAGNI CARLO;12;4182;;Acconciatore;20139;35;LODI - CORVETTO;4;92.260.264.852;454.406.760.264;45.4406760264, 9.2260264852
PA/10683;VIA STRADIVARI ANTONIO N. 8 (z.d. 3);SERVIZI ALLA PERSONA;VIA STRADIVARI ANTONIO;8;2239;32;TIPO A - REG.2003;20131;21;BUENOS AIRES - VENEZIA;3;921.602.475.538;454.840.200.343;45.4840200343, 9.21602475538
PA/10738;Via TORINO N. 64 (z.d. 1);SERVIZI ALLA PERSONA;Via TORINO;64;543;;Acconciatore;20123;1;DUOMO;1;918.267.326.746;454.607.987.305;45.4607987305, 9.18267326746
PA/11356;VIA VITRUVIO N. 43 (z.d. 2);SERVIZI ALLA PERSONA;VIA VITRUVIO;43;2134;;Discipline bionaturali;20124;10;CENTRALE;2;920.532.641.965;454.829.887.817;45.4829887817, 9.20532641965
PA/11357;Via MARCELLO BENEDETTO N. 1 (z.d. 3);SERVIZI ALLA PERSONA;Via MARCELLO BENEDETTO;1;2128;;Centro benessere;20124;21;BUENOS AIRES - VENEZIA;3;920.580.571.763;45.479.094.695;45.479094695, 9.20580571763
PA/10647;Via GIAMBELLINO N. 42 (z.d. 6);SERVIZI ALLA PERSONA;Via GIAMBELLINO;42;5136;;Discipline bionaturali;20146;49;GIAMBELLINO;6;914.833.560.061;454.507.237.638;45.4507237638, 9.14833560061
PA/10648;Corso VENEZIA N. 8 (z.d. 1);SERVIZI ALLA PERSONA;Corso VENEZIA;8;238;;TIPO A - REG.2003;20122;1;DUOMO;1;919.854.861.475;454.678.017.147;45.4678017147, 9.19854861475
PA/10685;Viale MONZA N. 8 (z.d. 2);SERVIZI ALLA PERSONA;Viale MONZA;8;2274;;;20127;20;LORETO;2;921.746.378.094.285;454.879.516.704.084;45.4879516704084, 9.21746378094285
PA/10385;Via MOSCOVA (DELLA) N. 25 (z.d. 1);SERVIZI ALLA PERSONA;Via MOSCOVA (DELLA);25;1016;;Acconciatore;20121;2;BRERA;1;918.967.229.064;454.766.658.553;45.4766658553, 9.18967229064
PA/10417;Via TARTINI GIUSEPPE N. 11A (z.d. 9);SERVIZI ALLA PERSONA;Via TARTINI GIUSEPPE;11A;1501;;Acconciatore;20158;79;DERGANO;9;917.605.097.709;455.044.158.919;45.5044158919, 9.17605097709
PA/10517;Via MONTEBELLO N. 14 entrata via san marco 16 (z.d. 1);SERVIZI ALLA PERSONA;Via MONTEBELLO;14;1037;110;TIPO A - REG.2003;20121;2;BRERA;1;918.910.045.546;454.751.686.361;45.4751686361, 9.18910045546
PA/10522;Via ALSERIO N. 3 (z.d. 9);SERVIZI ALLA PERSONA;Via ALSERIO;3;1153;35;esecuzione di tatuaggi e piercing;20159;11;ISOLA;9;91.848.267.494;45.491.374.618;45.491374618, 9.1848267494
PA/10528;Viale UMBRIA N. 107 (z.d. 4);SERVIZI ALLA PERSONA;Viale UMBRIA;107;3145;;TIPO A - REG.2003;20135;26;XXII MARZO;4;921.703.597.803;454.579.420.939;45.4579420939, 9.21703597803
PA/10533;Via LAMBRO N. 9 (z.d. 3);SERVIZI ALLA PERSONA;Via LAMBRO;9;2186;47;TIPO A - REG.2003;20129;21;BUENOS AIRES - VENEZIA;3;920.935.390.526;454.742.532.524;45.4742532524, 9.20935390526
PA/10243;Via ROMBON N. 38 (z.d. 3);SERVIZI ALLA PERSONA;Via ROMBON;38;2659;;esecuzione di tatuaggi e piercing;20134;23;LAMBRATE;3;924.215.605.167;454.861.320.857;45.4861320857, 9.24215605167
PA/10287;Largo CROCETTA (DELLA) N. 1 (z.d. 1);SERVIZI ALLA PERSONA;Largo CROCETTA (DELLA);1;654;52;;20122;4;GUASTALLA;1;919.566.431.735;454.563.072.518;45.4563072518, 9.19566431735
PA/10209;Via FANFULLA DA LODI N. 2 milano (z.d. 2);SERVIZI ALLA PERSONA;Via FANFULLA DA LODI;2;2364;26;Discipline bionaturali;20131;20;LORETO;2;922.603.058.042;454.919.010.573;45.4919010573, 9.22603058042
PA/10255;VIA BINDA AMBROGIO N. 25 (z.d. 6);SERVIZI ALLA PERSONA;VIA BINDA AMBROGIO;25;5298;;Acconciatore;20143;45;S. CRISTOFORO;6;915.503.000.017;454.419.832.452;45.4419832452, 9.15503000017
PA/10333;Viale BLIGNY N. 23 (z.d. 5);SERVIZI ALLA PERSONA;Viale BLIGNY;23;4045;25;Centro benessere;20136;5;VIGENTINA;5;919.206.280.049;45.451.047.427;45.451047427, 9.19206280049
PA/10334;Via VALLAZZE N. 20 (z.d. 3);SERVIZI ALLA PERSONA;Via VALLAZZE;20;2250;;;20131;21;BUENOS AIRES - VENEZIA;3;922.245.897.076;454.841.604.329;45.4841604329, 9.22245897076
PA/10335;Via POLESINE N. 23 (z.d. 4);SERVIZI ALLA PERSONA;Via POLESINE;23;4159;;Acconciatore;20139;35;LODI - CORVETTO;4;922.195.127.644;45.439.100.673;45.439100673, 9.22195127644
PA/10349;Viale FAMAGOSTA N. 75 (z.d. 6);SERVIZI ALLA PERSONA;Viale FAMAGOSTA;75;5353;83;Acconciatore;20142;45;S. CRISTOFORO;6;916.711.905.683;454.378.559.603;45.4378559603, 9.16711905683
PA/10350;Via CASTEL MORRONE N. 6 (z.d. 3);SERVIZI ALLA PERSONA;Via CASTEL MORRONE;6;3185;25;esecuzione di tatuaggi e piercing;20129;21;BUENOS AIRES - VENEZIA;3;921.492.691.711;454.691.170.527;45.4691170527, 9.21492691711
PA/10370;Via BIANCOSPINI (DEI) N. 3 (z.d. 6);SERVIZI ALLA PERSONA;Via BIANCOSPINI (DEI);3;6711;24;Acconciatore;20146;49;GIAMBELLINO;6;913.942.494.865;454.486.699.045;45.4486699045, 9.13942494865
PA/10371;Via SACCO LUIGI N. 3 luigi sacco 3 (z.d. 7);SERVIZI ALLA PERSONA;Via SACCO LUIGI;3;6275;24;Acconciatore;20149;51;WASHINGTON;7;915.122.705.618;454.661.045.162;45.4661045162, 9.15122705618
PA/10269;VIALE MISURATA N. 19 (z.d. 6);SERVIZI ALLA PERSONA;VIALE MISURATA;19;6123;;Centro benessere;20146;51;WASHINGTON;6;915.166.794.436;454.573.750.383;45.4573750383, 9.15166794436
PA/10395;Via SPARTACO N. 37 (z.d. 4);SERVIZI ALLA PERSONA;Via SPARTACO;37;3186;;TIPO A - REG.2003;20135;26;XXII MARZO;4;921.252.126.442;454.579.557.091;45.4579557091, 9.21252126442
PA/10573;Via BOIFAVA PIETRO N. 10B (z.d. 5);SERVIZI ALLA PERSONA;Via BOIFAVA PIETRO;10B;5341;;TIPO A - REG.2003;20142;42;STADERA;5;917.203.530.989;454.267.061.908;45.4267061908, 9.17203530989
PA/10717;Piazza DE ANGELI ERNESTO N. 1 (z.d. 7);SERVIZI ALLA PERSONA;Piazza DE ANGELI ERNESTO;1;6276;100;Acconciatore;20146;51;WASHINGTON;7;915.071.322.932;45.466.062.148;45.466062148, 9.15071322932
PA/10760;Via PULCI LUIGI N. 15 (z.d. 9);SERVIZI ALLA PERSONA;Via PULCI LUIGI;15;1622;;TIPO A - REG.2003;20126;15;BICOCCA;9;920.740.300.726;455.144.449.702;45.5144449702, 9.20740300726
PA/10827;Via BERGAMO N. 6 (z.d. 4);SERVIZI ALLA PERSONA;Via BERGAMO;6;3189;36;TIPO A - REG.2003;20135;26;XXII MARZO;4;920.670.642.243;454.572.865.683;45.4572865683, 9.20670642243
PA/10828;Via LIPARI N. 2 (z.d. 7);SERVIZI ALLA PERSONA;Via LIPARI;2;6203;;;20144;51;WASHINGTON;7;916.239.982.186;454.615.236.467;45.4615236467, 9.16239982186
PA/10829;Via PADOVA N. 268 (z.d. 2);SERVIZI ALLA PERSONA;Via PADOVA;268;2275;;Acconciatore;20132;19;PADOVA;2;924.492.525.351;455.072.512.342;45.5072512342, 9.24492525351
PA/10831;Via PONCHIELLI AMILCARE N. 8 (z.d. 3);SERVIZI ALLA PERSONA;Via PONCHIELLI AMILCARE;8;2142;;TIPO A - REG.2003;20129;21;BUENOS AIRES - VENEZIA;3;921.331.056.993;454.808.368.713;45.4808368713, 9.21331056993
PA/11105;Via MAC MAHON N. 46 (z.d. 8);SERVIZI ALLA PERSONA;Via MAC MAHON;46;7221;;Discipline bionaturali;20155;70;GHISOLFA;8;916.109.412.974;454.917.274.966;45.4917274966, 9.16109412974
PA/11107;Via TARRA GIULIO N. 6 (z.d. 2);SERVIZI ALLA PERSONA;Via TARRA GIULIO;6;1198;;;20124;10;CENTRALE;2;920.092.811.714;454.872.501.687;45.4872501687, 9.20092811714
PA/11128;Viale MICHELE DEL CARSO (SAN) N. 7 (z.d. 1);SERVIZI ALLA PERSONA;Viale MICHELE DEL CARSO (SAN);7;6212;;;20123;7;MAGENTA - S. VITTORE;1;916.463.837.554;454.649.457.765;45.4649457765, 9.16463837554
PA/10359;Via PORPORA NICOLA ANTONIO N. 112 (z.d. 3);SERVIZI ALLA PERSONA;Via PORPORA NICOLA ANTONIO;112;2229;;TIPO A - REG.2003;20131;22;CITTA' STUDI;3;922.732.468.829;454.859.515.671;45.4859515671, 9.22732468829
PA/10361;Via MONTE ROSA N. 62 (z.d. 8);SERVIZI ALLA PERSONA;Via MONTE ROSA;62;6388;36;Acconciatore;20149;58;DE ANGELI - MONTE ROSA;8;91.475.343.586;454.765.317.252;45.4765317252, 9.1475343586
PA/10467;VIA GIACOSA GIUSEPPE N. 71 (z.d. 2);SERVIZI ALLA PERSONA;VIA GIACOSA GIUSEPPE;71;2310;;Discipline bionaturali;20127;20;LORETO;2;922.020.307.266;454.965.506.285;45.4965506285, 9.22020307266
PA/10468;Via LIVIGNO N. 6A (z.d. 9);SERVIZI ALLA PERSONA;Via LIVIGNO;6A;1296;;Discipline bionaturali;20158;79;DERGANO;9;917.862.805.981;454.989.885.541;45.4989885541, 9.17862805981
PA/10936;Via PACINOTTI FRA' ANTONIO N. 8 (z.d. 8);SERVIZI ALLA PERSONA;Via PACINOTTI FRA' ANTONIO;8;7259;;Discipline bionaturali;20155;71;VILLAPIZZONE;8;915.108.817.078;454.924.819.081;45.4924819081, 9.15108817078
PA/11022;VIA CANONICA LUIGI N. 87 (z.d. 8);SERVIZI ALLA PERSONA;VIA CANONICA LUIGI;87;7121;;Acconciatore;20154;69;SARPI;8;91.692.674.827;454.811.887.237;45.4811887237, 9.1692674827
PA/10832;Via CROCEFISSO N. 5 (z.d. 1);SERVIZI ALLA PERSONA;Via CROCEFISSO;5;587;;Discipline bionaturali;20122;1;DUOMO;1;918.682.000.097;454.569.183.801;45.4569183801, 9.18682000097
PA/10913;Via IMBONATI CARLO N. 10 (z.d. 9);SERVIZI ALLA PERSONA;Via IMBONATI CARLO;10;1311;38;Acconciatore;20159;79;DERGANO;9;918.406.010.592;454.992.271.972;45.4992271972, 9.18406010592
PA/10980;VIALE REGINA GIOVANNA N. 28 (z.d. 3);SERVIZI ALLA PERSONA;VIALE REGINA GIOVANNA;28;2157;26;TIPO A - REG.2003;20129;21;BUENOS AIRES - VENEZIA;3;921.241.961.746;454.738.909.109;45.4738909109, 9.21241961746
PA/10985;Via CASTALDI PANFILO N. 11 (z.d. 2);SERVIZI ALLA PERSONA;Via CASTALDI PANFILO;11;2119;;TIPO A - REG.2003;20124;10;CENTRALE;2;920.055.049.516;454.779.210.996;45.4779210996, 9.20055049516
PA/11079;Via FONTANA N. 22 (z.d. 1);SERVIZI ALLA PERSONA;Via FONTANA;22;3058;;;20122;4;GUASTALLA;1;920.561.791.024;454.612.935.209;45.4612935209, 9.20561791024
PA/11343;VIA LAGHETTO N. 7 (z.d. 1);SERVIZI ALLA PERSONA;VIA LAGHETTO;7;326;;Centro benessere|TIPO A - REG.2003;20122;1;DUOMO;1;919.555.868.932;454.616.158.705;45.4616158705, 9.19555868932
PA/11027;Via VINCENZO DA SEREGNO N. 4 (z.d. 9);SERVIZI ALLA PERSONA;Via VINCENZO DA SEREGNO;4;1557;48;Acconciatore;20161;80;AFFORI;9;917.059.803.431;455.200.584.911;45.5200584911, 9.17059803431
PA/11191;Corso PORTA NUOVA (DI) N. 34 (z.d. 1);SERVIZI ALLA PERSONA;Corso PORTA NUOVA (DI);34;1044;;Acconciatore;20121;2;BRERA;1;919.211.192.501;454.771.829.228;45.4771829228, 9.19211192501
PA/10237;Via CESARI ANTONIO N. 19 milano (z.d. 9);SERVIZI ALLA PERSONA;Via CESARI ANTONIO;19;1603;26;Discipline bionaturali;20162;14;NIGUARDA - CA' GRANDA;9;918.769.460.105;455.196.229.183;45.5196229183, 9.18769460105
PA/11204;VIA FLLI CASTIGLIONI N. 8 (z.d. 9);SERVIZI ALLA PERSONA;VIA FLLI CASTIGLIONI;8;1788;;Centro benessere;20124;9;GARIBALDI REPUBBLICA;9;918.986.736.293.816;45.482.955.832.355;45.482955832355, 9.18986736293816
PA/11301;Via GIAMBELLINO N. 4 giambellino 4 (z.d. 6);SERVIZI ALLA PERSONA;Via GIAMBELLINO;4;5136;;TIPO A - REG.2003;20146;49;GIAMBELLINO;6;915.267.104.689;454.521.157.365;45.4521157365, 9.15267104689
PA/11248;PIAZZA REPUBBLICA (DELLA) N. 32 (z.d. 1);SERVIZI ALLA PERSONA;PIAZZA REPUBBLICA (DELLA);32;658;;TIPO A - REG.2003;;;;;;;
PA/11254;VIALE PIAVE N. 41 via majno n. 38 (ingresso viale piave n. 41) (z.d. 1);SERVIZI ALLA PERSONA;VIALE PIAVE;41;2179;;TIPO A - REG.2003;20129;4;GUASTALLA;1;920.628.400.644;454.734.591.891;45.4734591891, 9.20628400644
PA/10637;Via NIRONE N. 2A (z.d. 1);SERVIZI ALLA PERSONA;Via NIRONE;2A;640;;Discipline bionaturali;20123;1;DUOMO;1;917.793.075.686;454.652.087.529;45.4652087529, 9.17793075686
PA/10672;Via MOSCOVA (DELLA) N. 46/9 (z.d. 1);SERVIZI ALLA PERSONA;Via MOSCOVA (DELLA);46/9;1016;;;20121;2;BRERA;1;918.600.883.137;454.784.580.775;45.4784580775, 9.18600883137
PA/10678;Viale ARETUSA N. 17 (z.d. 7);SERVIZI ALLA PERSONA;Viale ARETUSA;17;6565;25;Centro massaggi;20148;57;SELINUNTE;7;913.750.665.618;45.468.491.649;45.468491649, 9.13750665618
PA/10514;Via MAROCCO PIETRO N. 6 (z.d. 2);SERVIZI ALLA PERSONA;Via MAROCCO PIETRO;6;2265;;Acconciatore;20127;20;LORETO;2;921.315.622.739;45.489.181.146;45.489181146, 9.21315622739
PA/10526;Via CESARIANO CESARE N. 6| (z.d. 1);SERVIZI ALLA PERSONA;Via CESARIANO CESARE;6;7113;;ACCONCIATORE;20154;69;SARPI;1;917.675.452.905;454.786.461.861;45.4786461861, 9.17675452905
PA/10527;Via MURAT GIOACCHINO N. 8| (z.d. 9);SERVIZI ALLA PERSONA;Via MURAT GIOACCHINO;8;1316;25;ACCONCIATORE;20159;12;MACIACHINI - MAGGIOLINA;9;919.177.052.445;454.974.634;45.4974634, 9.19177052445
PA/10553;Via FARINI CARLO N. 61 (z.d. 9);SERVIZI ALLA PERSONA;Via FARINI CARLO;61;1114;;TIPO A - REG.2003;20159;11;ISOLA;9;918.437.811.861;454.926.695.759;45.4926695759, 9.18437811861
PA/10251;VIA IMBRIANI (DEGLI) N. 9 (z.d. 9);SERVIZI ALLA PERSONA;VIA IMBRIANI (DEGLI);9;1266;26;Acconciatore;20158;77;BOVISA;9;91.702.083.141.552;454.975.319.538.674;45.4975319538674, 9.1702083141552
PA/10271;VIA ADRIANO PUBLIO ELIO N. 106 (z.d. 2) adriano 106;SERVIZI ALLA PERSONA;;;;;Discipline bionaturali;;;;;;;
PA/10275;Via COMPAGNONI GIUSEPPE N. 24 (z.d. 4);SERVIZI ALLA PERSONA;Via COMPAGNONI GIUSEPPE;24;3096;;;20129;26;XXII MARZO;4;922.162.376.755;454.653.534.876;45.4653534876, 9.22162376755
PA/10282;VIALE UMBRIA N. 11 (z.d. 4);SERVIZI ALLA PERSONA;VIALE UMBRIA;11;3145;;Centro benessere|TIPO A - REG.2003;20135;27;PTA ROMANA;4;921.094.905.402;454.487.763.951;45.4487763951, 9.21094905402
PA/10355;VIALE PREMUDA N. 5 (z.d. 1);SERVIZI ALLA PERSONA;VIALE PREMUDA;5;3063;24;TIPO A - REG.2003;20129;4;GUASTALLA;1;920.714.641.911;454.638.844.907;45.4638844907, 9.20714641911
PA/10356;Viale BEZZI ERGISTO N. 5 (z.d. 7);SERVIZI ALLA PERSONA;Viale BEZZI ERGISTO;5;6272;24;Acconciatore;20146;51;WASHINGTON;7;914.655.579.105;454.662.037.763;45.4662037763, 9.14655579105
PA/10201;Via SOLARI ANDREA N. 41 milano (z.d. 6);SERVIZI ALLA PERSONA;Via SOLARI ANDREA;41;5111;27;TIPO A - REG.2003;20144;50;TORTONA;6;915.720.711.805;454.531.196.069;45.4531196069, 9.15720711805
